Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCC30,OUT018,2556.0
FDE58,OUT035,2042.0
FDC05,OUT019,1280.0
FDY15,OUT046,2540.0
FDG14,OUT046,2460.0
FDL08,OUT049,3940.0
FDQ47,OUT013,596.0
FDN12,OUT035,1884.0
FDW10,OUT013,2828.0
FDD02,OUT035,2012.0
FDX35,OUT010,1766.0
FDT35,OUT046,2758.0
DRN47,OUT019,1000.0
FDB11,OUT010,1674.0
FDN20,OUT045,2640.0
FDB59,OUT035,3292.0
FDJ58,OUT045,2730.0
FDU60,OUT046,2752.0
FDS03,OUT049,1176.0
FDU40,OUT019,1184.0
DRH15,OUT049,842.0
FDD04,OUT027,3736.0
FDQ01,OUT046,4042.0
FDF28,OUT035,2168.0
FDD22,OUT010,-104.0
FDY19,OUT046,1920.0
FDN33,OUT035,1648.0
FDV36,OUT035,2150.0
FDW01,OUT010,534.0
FDJ28,OUT049,3152.0
FDB17,OUT035,2972.0
FDM40,OUT049,2312.0
FDV46,OUT045,2200.0
FDQ44,OUT049,2016.0
NCD42,OUT046,652.0
DRH37,OUT046,2632.0
FDR10,OUT018,2340.0
NCD06,OUT027,2194.0
FDI53,OUT046,2614.0
FDG16,OUT035,3536.0
DRB25,OUT046,1744.0
FDY09,OUT046,2820.0
FDX48,OUT045,2440.0
FDC03,OUT010,1254.0
FDT47,OUT035,1724.0
FDW44,OUT027,4214.0
FDT24,OUT017,1364.0
FDT12,OUT019,1764.0
NCS38,OUT035,1912.0
FDO39,OUT035,3044.0
FDA13,OUT046,680.0
FDO48,OUT035,3668.0
DRJ01,OUT017,2638.0
FDD53,OUT018,408.0
NCT05,OUT049,4120.0
FDQ51,OUT045,772.0
FDU60,OUT013,2704.0
FDC59,OUT046,1100.0
FDP36,OUT035,1024.0
NCM19,OUT017,1896.0
FDL16,OUT035,840.0
FDE50,OUT018,2764.0
NCR18,OUT013,736.0
NCD30,OUT035,1684.0
FDH31,OUT013,1668.0
FDD56,OUT019,884.0
FDC47,OUT049,3708.0
FDZ21,OUT045,1532.0
FDM01,OUT049,1776.0
FDF24,OUT013,1400.0
FDW23,OUT017,780.0
FDY52,OUT018,752.0
DRH37,OUT027,4048.0
DRO47,OUT027,3252.0
FDR25,OUT049,4316.0
FDQ24,OUT027,5408.0
DRJ51,OUT018,3360.0
NCU06,OUT035,3732.0
NCV18,OUT018,1020.0
NCC06,OUT027,3478.0
FDZ01,OUT018,1464.0
FDT14,OUT017,2076.0
FDD11,OUT019,2108.0
FDN09,OUT017,3984.0
NCO18,OUT010,924.0
FDZ50,OUT045,2906.0
FDS44,OUT013,3800.0
FDI36,OUT045,3130.0
FDA26,OUT010,1598.0
NCY53,OUT049,1878.0
FDF32,OUT049,3248.0
FDF59,OUT010,122.0
FDB20,OUT046,1272.0
DRH11,OUT035,1058.0
FDT03,OUT049,3052.0
NCH06,OUT035,3966.0
FDR55,OUT049,3096.0
FDI10,OUT035,2888.0
FDZ12,OUT045,2196.0
FDM12,OUT049,3112.0
DRB25,OUT045,1674.0
NCS41,OUT013,2880.0
NCT53,OUT049,2664.0
NCD55,OUT013,664.0
FDY08,OUT049,2360.0
NCP55,OUT049,986.0
FDA33,OUT013,2368.0
FDQ33,OUT013,2360.0
FDE45,OUT027,4308.0
FDT26,OUT013,1980.0
NCV53,OUT049,3856.0
FDK60,OUT027,3060.0
NCJ29,OUT046,1366.0
FDI15,OUT045,4110.0
FDX21,OUT013,1772.0
FDV49,OUT019,2280.0
DRO59,OUT046,1276.0
FDZ14,OUT045,1962.0
FDP32,OUT027,3460.0
FDC33,OUT017,3312.0
FDT14,OUT010,66.0
NCN54,OUT027,2716.0
FDR57,OUT027,3978.0
DRK12,OUT046,588.0
FDX52,OUT049,3228.0
FDX08,OUT010,970.0
FDP10,OUT010,-222.0
NCP50,OUT045,1222.0
NCL06,OUT013,4072.0
FDP25,OUT013,3480.0
FDE53,OUT013,1692.0
FDL27,OUT017,1228.0
FDC35,OUT049,3368.0
DRJ47,OUT010,832.0
FDD16,OUT018,968.0
NCN42,OUT049,2424.0
FDC38,OUT027,3556.0
NCO07,OUT045,3302.0
FDQ20,OUT049,760.0
FDI32,OUT046,1812.0
FDN20,OUT010,830.0
DRJ51,OUT027,5066.0
FDU08,OUT045,1538.0
DRN37,OUT019,746.0
FDD05,OUT010,78.0
FDW15,OUT046,2442.0
FDI52,OUT046,2004.0
DRM11,OUT049,4212.0
NCO06,OUT045,470.0
FDU38,OUT049,3104.0
FDU59,OUT018,2286.0
FDJ10,OUT046,2264.0
FDM13,OUT049,2216.0
NCJ30,OUT019,744.0
FDM45,OUT018,1712.0
FDP36,OUT045,824.0
NCD30,OUT010,-328.0
FDN48,OUT017,1640.0
FDY32,OUT049,2636.0
FDU47,OUT046,2314.0
FDF17,OUT019,1258.0
FDP34,OUT017,2600.0
FDA47,OUT049,2720.0
DRD27,OUT027,3048.0
FDW38,OUT045,872.0
FDZ15,OUT019,54.0
FDZ03,OUT027,4460.0
NCN19,OUT049,3078.0
FDG02,OUT035,3152.0
FDS31,OUT035,3064.0
FDW43,OUT019,1776.0
FDZ47,OUT010,-250.0
FDO57,OUT017,2672.0
NCL07,OUT013,652.0
NCV42,OUT013,1764.0
FDP40,OUT017,1984.0
FDP48,OUT019,1090.0
FDH21,OUT017,2684.0
NCP02,OUT049,1060.0
FDK24,OUT049,852.0
FDC41,OUT045,1160.0
FDF08,OUT017,1564.0
FDO49,OUT017,1044.0
FDS56,OUT027,5616.0
FDX46,OUT018,768.0
FDQ07,OUT013,3524.0
FDC32,OUT010,-424.0
FDT21,OUT019,2044.0
FDG58,OUT045,2460.0
FDW14,OUT049,1536.0
DRA12,OUT027,3688.0
FDV27,OUT013,1484.0
DRD25,OUT013,1796.0
DRF48,OUT027,4404.0
FDX24,OUT017,1636.0
DRJ51,OUT046,3646.0
FDE45,OUT045,2816.0
FDE14,OUT046,1708.0
FDG53,OUT045,2162.0
FDT08,OUT046,2404.0
DRC27,OUT027,5346.0
FDG20,OUT035,2952.0
FDC21,OUT046,1816.0
FDV31,OUT018,2526.0
FDB58,OUT045,2262.0
FDV23,OUT046,2008.0
FDA25,OUT019,-200.0
FDC15,OUT046,2518.0
FDU47,OUT049,2336.0
FDE23,OUT013,828.0
FDS08,OUT013,2812.0
FDW03,OUT027,3184.0
FDJ60,OUT018,2364.0
FDM34,OUT017,2192.0
FDW33,OUT013,1688.0
FDZ40,OUT013,908.0
FDE33,OUT018,1080.0
NCC06,OUT010,144.0
FDU11,OUT046,1932.0
FDL44,OUT017,2732.0
NCZ29,OUT017,2134.0
FDG28,OUT010,2034.0
FDL12,OUT018,732.0
FDD52,OUT017,1884.0
FDO15,OUT013,1236.0
NCN29,OUT027,2264.0
FDW36,OUT013,1736.0
FDB21,OUT046,3792.0
FDZ28,OUT013,2108.0
FDY10,OUT035,1964.0
DRG39,OUT017,1008.0
FDN28,OUT013,1708.0
FDV15,OUT035,1778.0
DRI13,OUT035,3572.0
FDH20,OUT046,1630.0
FDY51,OUT013,3480.0
FDE16,OUT013,3300.0
FDX40,OUT018,348.0
FDC48,OUT018,1048.0
FDS14,OUT046,2512.0
FDX56,OUT017,3468.0
FDI10,OUT046,2784.0
FDI14,OUT013,2264.0
DRM48,OUT013,596.0
NCH07,OUT027,3944.0
FDY26,OUT013,3388.0
FDD02,OUT027,3362.0
FDM12,OUT046,3050.0
DRF01,OUT010,368.0
FDV36,OUT046,2060.0
DRI59,OUT013,3536.0
FDV03,OUT018,2218.0
FDO39,OUT017,3052.0
NCB07,OUT018,2832.0
FDH38,OUT027,3326.0
FDZ13,OUT035,964.0
NCZ30,OUT046,1974.0
NCA06,OUT035,682.0
FDB04,OUT049,1540.0
FDN50,OUT013,1556.0
NCG06,OUT049,4130.0
NCY17,OUT018,428.0
FDC23,OUT046,2876.0
FDK33,OUT049,3464.0
FDR03,OUT049,3448.0
FDZ07,OUT045,1026.0
FDO38,OUT013,1276.0
FDS59,OUT046,1814.0
DRM11,OUT019,2204.0
FDX52,OUT027,4580.0
DRJ35,OUT018,704.0
NCP53,OUT046,3792.0
FDW15,OUT019,526.0
DRI47,OUT045,2250.0
DRZ11,OUT035,2116.0
FDS02,OUT013,3128.0
DRD49,OUT018,3452.0
FDW38,OUT049,984.0
FDR21,OUT019,932.0
FDE40,OUT013,1080.0
FDI02,OUT045,1762.0
FDQ04,OUT045,618.0
FDY14,OUT017,4308.0
NCT54,OUT046,1548.0
DRD25,OUT017,1912.0
DRE01,OUT045,3736.0
FDJ12,OUT010,1472.0
NCZ05,OUT049,1742.0
DRB25,OUT019,-152.0
NCC31,OUT045,2444.0
FDM16,OUT045,1236.0
DRG11,OUT049,1786.0
FDV24,OUT027,3808.0
FDV43,OUT046,770.0
FDG05,OUT018,2232.0
FDV23,OUT010,90.0
FDI58,OUT018,1254.0
FDQ11,OUT017,4236.0
FDC05,OUT027,4612.0
FDF40,OUT013,3968.0
FDU02,OUT018,3316.0
FDT32,OUT013,3000.0
NCF06,OUT017,4232.0
FDT46,OUT013,864.0
FDR58,OUT010,-404.0
FDY04,OUT046,2658.0
FDT58,OUT045,2598.0
FDE46,OUT049,2528.0
DRH11,OUT017,1044.0
DRI51,OUT046,2744.0
FDC35,OUT017,3364.0
FDP45,OUT035,4156.0
FDC45,OUT017,2792.0
FDU01,OUT045,2930.0
FDJ53,OUT010,40.0
FDJ46,OUT017,2888.0
FDX07,OUT013,2992.0
NCI30,OUT049,3986.0
FDE47,OUT027,3442.0
FDV48,OUT045,1274.0
FDN16,OUT019,-198.0
FDM52,OUT013,2340.0
FDA32,OUT027,4896.0
FDH05,OUT017,3820.0
FDW25,OUT010,-470.0
FDQ09,OUT046,1858.0
NCM17,OUT010,-1150.0
DRM59,OUT046,2494.0
FDV47,OUT027,2814.0
DRE15,OUT035,1340.0
FDS25,OUT010,-138.0
NCZ05,OUT018,1386.0
NCV05,OUT019,564.0
DRM37,OUT046,3126.0
FDV58,OUT027,4512.0
FDN22,OUT027,5464.0
NCO06,OUT049,616.0
FDT56,OUT019,-896.0
FDM02,OUT013,1468.0
FDA09,OUT046,2910.0
NCC06,OUT035,2134.0
NCL54,OUT049,2860.0
NCB55,OUT017,1052.0
FDB12,OUT017,1848.0
NCA54,OUT049,2916.0
NCS38,OUT049,1920.0
FDC02,OUT049,4184.0
FDK44,OUT019,836.0
FDE16,OUT035,3412.0
NCS05,OUT035,2226.0
FDZ59,OUT045,2636.0
FDI20,OUT017,3500.0
FDQ14,OUT046,2430.0
FDF53,OUT017,3036.0
FDW25,OUT017,1512.0
NCQ43,OUT010,-202.0
FDX52,OUT013,3096.0
FDE28,OUT045,3586.0
FDN15,OUT017,2348.0
FDO28,OUT017,2036.0
FDQ33,OUT045,2352.0
FDM22,OUT010,-942.0
FDJ03,OUT017,976.0
FDI16,OUT045,864.0
FDI09,OUT027,5272.0
FDX55,OUT013,3448.0
FDS23,OUT027,3480.0
DRC12,OUT045,2992.0
FDH41,OUT049,3500.0
FDN01,OUT013,2772.0
FDV55,OUT045,2248.0
NCJ19,OUT013,892.0
NCY29,OUT010,-996.0
FDP03,OUT018,1736.0
FDZ52,OUT045,1716.0
FDH31,OUT010,-194.0
FDQ19,OUT018,3594.0
FDS15,OUT035,1864.0
FDN32,OUT017,3036.0
FDH32,OUT049,1676.0
FDF33,OUT017,1896.0
FDJ22,OUT046,3046.0
FDG56,OUT010,-828.0
FDC05,OUT046,3164.0
FDK09,OUT013,3588.0
NCV29,OUT045,2746.0
NCC43,OUT019,2024.0
NCA42,OUT049,2574.0
FDC10,OUT046,1966.0
FDC16,OUT013,1476.0
NCL17,OUT013,2220.0
FDA51,OUT035,1970.0
FDW01,OUT017,2552.0
NCF30,OUT045,1956.0
FDN49,OUT013,732.0
FDY20,OUT045,1444.0
FDC15,OUT045,2410.0
FDY24,OUT046,936.0
NCG43,OUT017,1626.0
FDA48,OUT013,3512.0
NCF55,OUT017,742.0
FDL38,OUT049,1600.0
NCQ29,OUT018,3772.0
FDC34,OUT017,2632.0
FDP36,OUT027,2360.0
FDN50,OUT010,-314.0
FDO23,OUT049,1592.0
FDT56,OUT013,988.0
FDT13,OUT027,4452.0
FDZ03,OUT013,3012.0
FDQ03,OUT010,1862.0
FDU44,OUT045,2568.0
FDD03,OUT049,3736.0
NCH30,OUT013,1780.0
FDS60,OUT010,972.0
FDG08,OUT046,2768.0
FDX38,OUT017,968.0
FDD22,OUT017,1936.0
FDW51,OUT013,3380.0
FDL09,OUT017,2844.0
FDZ60,OUT045,1672.0
NCH07,OUT046,2528.0
NCQ41,OUT049,3202.0
FDW04,OUT049,2188.0
FDI08,OUT027,5424.0
FDR19,OUT019,448.0
FDV13,OUT046,1476.0
FDB52,OUT017,4184.0
FDZ48,OUT027,3240.0
NCO14,OUT049,846.0
FDZ50,OUT013,2968.0
FDN27,OUT019,-6.0
FDQ60,OUT013,1984.0
FDR49,OUT017,880.0
DRJ35,OUT027,2476.0
DRI49,OUT017,1418.0
FDB47,OUT017,3448.0
FDP37,OUT010,90.0
FDR26,OUT049,2896.0
FDY31,OUT019,440.0
FDC11,OUT045,1378.0
DRP47,OUT035,4044.0
NCY54,OUT018,2388.0
FDR27,OUT046,2178.0
FDQ21,OUT019,96.0
NCQ29,OUT035,4220.0
FDJ02,OUT046,2424.0
FDE21,OUT018,1568.0
FDM39,OUT046,2858.0
FDZ01,OUT017,1824.0
NCB19,OUT018,1092.0
FDU03,OUT046,2944.0
FDP27,OUT049,3056.0
DRF01,OUT045,2234.0
FDM03,OUT049,1808.0
FDV01,OUT046,2542.0
FDS16,OUT046,2398.0
FDO45,OUT035,1616.0
NCX06,OUT035,2982.0
FDP13,OUT046,712.0
NCR38,OUT018,3672.0
FDA01,OUT013,996.0
FDT26,OUT017,2060.0
FDD44,OUT027,5566.0
FDB26,OUT013,948.0
FDP45,OUT019,2120.0
NCP55,OUT046,954.0
FDT23,OUT017,1432.0
FDO51,OUT045,702.0
FDA44,OUT046,976.0
NCJ31,OUT018,3456.0
FDX37,OUT045,1556.0
NCD18,OUT049,3696.0
FDN40,OUT027,3898.0
FDL33,OUT017,3204.0
DRF48,OUT035,3108.0
FDW08,OUT035,1788.0
FDX39,OUT018,3142.0
FDB38,OUT049,2712.0
FDY46,OUT018,2680.0
NCB06,OUT049,2586.0
FDA34,OUT035,2880.0
FDA35,OUT045,1930.0
FDQ07,OUT035,3624.0
FDU32,OUT045,1920.0
FDU26,OUT013,1992.0
FDU13,OUT010,382.0
FDO09,OUT035,4304.0
FDW03,OUT019,-174.0
FDB38,OUT013,2608.0
FDL26,OUT010,566.0
NCN43,OUT045,1926.0
FDH08,OUT045,3620.0
NCC31,OUT019,614.0
FDH14,OUT035,2396.0
FDL40,OUT017,1728.0
FDD20,OUT035,2100.0
NCV53,OUT035,3910.0
FDD16,OUT045,1160.0
FDP24,OUT035,2038.0
FDQ25,OUT045,2754.0
FDM38,OUT035,1036.0
NCT18,OUT010,936.0
FDM34,OUT049,2208.0
DRH37,OUT010,758.0
NCE07,OUT013,2280.0
FDG12,OUT013,1964.0
FDB59,OUT010,1270.0
FDS10,OUT018,2576.0
FDN21,OUT010,682.0
FDM02,OUT045,1424.0
FDO44,OUT049,1888.0
NCN17,OUT017,1752.0
FDH16,OUT018,1214.0
FDL44,OUT046,2592.0
FDY47,OUT017,2220.0
DRI39,OUT046,922.0
NCX54,OUT018,1386.0
FDE59,OUT046,646.0
FDO46,OUT045,3002.0
DRE13,OUT046,1458.0
FDW14,OUT013,1488.0
FDF35,OUT046,1734.0
FDO50,OUT019,-440.0
DRF49,OUT017,1962.0
FDT60,OUT049,2104.0
FDP38,OUT045,776.0
FDA31,OUT027,4180.0
FDY52,OUT010,-838.0
FDD03,OUT027,5112.0
FDN52,OUT018,1132.0
FDU20,OUT010,86.0
FDD22,OUT035,1878.0
NCB55,OUT019,-1000.0
FDN27,OUT045,1866.0
FDD16,OUT013,1256.0
FDW48,OUT046,1326.0
DRN35,OUT045,546.0
FDX25,OUT049,2948.0
DRD49,OUT049,3792.0
FDE21,OUT019,-40.0
FDN44,OUT035,2656.0
DRC01,OUT049,940.0
NCK30,OUT046,3988.0
FDU39,OUT013,976.0
FDB49,OUT013,1644.0
FDS12,OUT045,1934.0
FDR57,OUT018,2276.0
FDX22,OUT027,4812.0
FDC60,OUT013,1492.0
NCE42,OUT049,3758.0
NCK42,OUT049,3504.0
DRE01,OUT017,3924.0
FDE57,OUT018,1986.0
DRK59,OUT019,1816.0
FDB10,OUT027,5172.0
FDQ25,OUT046,2838.0
FDY26,OUT017,3504.0
FDG28,OUT049,3988.0
FDM14,OUT049,1848.0
NCH29,OUT049,1670.0
FDD48,OUT049,1944.0
FDC17,OUT045,3296.0
DRH49,OUT027,2794.0
FDN44,OUT018,2288.0
FDC29,OUT045,1838.0
DRK01,OUT019,-388.0
FDD48,OUT017,1968.0
FDB59,OUT013,3164.0
FDY45,OUT010,2114.0
FDX60,OUT035,1384.0
FDT09,OUT010,276.0
DRB24,OUT018,2178.0
FDL13,OUT035,3828.0
FDN16,OUT035,1816.0
FDK57,OUT013,1936.0
FDO22,OUT027,2812.0
FDC57,OUT010,1234.0
FDZ13,OUT027,2296.0
FDW27,OUT013,2484.0
FDX10,OUT049,740.0
FDY08,OUT018,1980.0
FDA49,OUT017,1520.0
FDC32,OUT018,1240.0
FDO04,OUT035,1020.0
NCZ54,OUT013,2524.0
FDY40,OUT045,790.0
FDW36,OUT045,1682.0
FDE11,OUT017,3060.0
DRE37,OUT045,2936.0
NCK19,OUT017,3156.0
FDT19,OUT035,2918.0
FDE56,OUT045,982.0
FDZ57,OUT010,188.0
FDB35,OUT035,1668.0
FDF09,OUT010,-1264.0
FDO34,OUT046,2718.0
FDA55,OUT046,3634.0
NCM18,OUT035,1094.0
FDJ20,OUT019,100.0
DRQ35,OUT019,126.0
FDG02,OUT013,3032.0
NCU29,OUT018,2020.0
FDL27,OUT027,2510.0
NCA54,OUT035,2948.0
FDJ32,OUT035,1152.0
FDB21,OUT019,1886.0
FDR46,OUT035,2424.0
FDZ32,OUT046,1774.0
DRF36,OUT017,3136.0
NCU54,OUT017,3412.0
NCI31,OUT017,694.0
DRA59,OUT035,3060.0
NCC55,OUT045,570.0
FDE44,OUT018,520.0
NCN26,OUT018,1564.0
FDC11,OUT049,1496.0
FDV24,OUT035,2494.0
FDR40,OUT019,-520.0
NCQ17,OUT049,2564.0
FDC46,OUT045,2872.0
NCM18,OUT046,1034.0
FDK16,OUT046,1578.0
FDI28,OUT017,1448.0
FDS11,OUT018,3320.0
DRD13,OUT046,1096.0
FDL36,OUT035,1554.0
FDI27,OUT013,840.0
FDJ53,OUT019,12.0
FDS44,OUT045,3772.0
FDE28,OUT046,3690.0
FDQ33,OUT018,2132.0
FDB37,OUT017,3948.0
FDQ31,OUT045,1394.0
NCQ05,OUT046,2408.0
FDE10,OUT013,2120.0
FDF38,OUT017,852.0
FDE50,OUT019,1140.0
DRG37,OUT010,590.0
NCH06,OUT049,3986.0
FDY14,OUT045,4124.0
FDO27,OUT017,1672.0
FDQ19,OUT049,3964.0
FDZ26,OUT019,1864.0
FDN51,OUT013,4164.0
FDK20,OUT035,2124.0
FDD40,OUT018,2838.0
DRI25,OUT018,672.0
FDH56,OUT017,2024.0
FDI36,OUT027,4612.0
DRH11,OUT018,654.0
NCV18,OUT017,1442.0
DRI01,OUT049,2838.0
DRE48,OUT049,3250.0
FDS51,OUT035,1124.0
FDM38,OUT017,1004.0
FDB60,OUT027,4524.0
FDY58,OUT035,3746.0
FDY22,OUT045,2256.0
FDF11,OUT027,5272.0
FDZ51,OUT035,1736.0
FDQ45,OUT017,3072.0
FDF17,OUT035,3240.0
NCF31,OUT027,3854.0
FDA37,OUT013,2048.0
FDO51,OUT046,808.0
FDF34,OUT013,3196.0
FDD57,OUT018,1286.0
FDO37,OUT046,3662.0
FDR49,OUT049,900.0
FDS39,OUT049,2372.0
FDI48,OUT027,2366.0
DRM35,OUT049,2924.0
FDV57,OUT035,3044.0
FDZ55,OUT013,2580.0
FDI28,OUT035,1402.0
FDS21,OUT045,1050.0
FDT34,OUT013,1676.0
DRI25,OUT035,1032.0
FDT47,OUT010,-294.0
DRH39,OUT045,1164.0
NCD54,OUT045,2246.0
FDU16,OUT027,2872.0
NCW29,OUT045,2012.0
FDV25,OUT027,4952.0
FDM56,OUT035,1880.0
FDZ04,OUT027,2524.0
FDG59,OUT019,-1248.0
FDI56,OUT045,1406.0
FDS33,OUT035,1580.0
FDC23,OUT049,2896.0
FDT11,OUT049,3092.0
FDG17,OUT045,3870.0
FDZ44,OUT045,1848.0
FDJ52,OUT013,2572.0
DRI23,OUT046,2536.0
DRE15,OUT010,-614.0
NCF07,OUT013,1624.0
NCR29,OUT049,1004.0
FDE44,OUT019,-1142.0
FDT23,OUT035,1456.0
NCG06,OUT017,4198.0
NCU41,OUT010,1130.0
FDH46,OUT017,1832.0
FDV31,OUT013,2808.0
NCT41,OUT027,3876.0
FDE22,OUT027,4012.0
FDC26,OUT045,1696.0
DRF51,OUT017,714.0
NCY53,OUT019,-98.0
FDY21,OUT017,3224.0
FDL27,OUT013,1076.0
FDZ34,OUT049,3164.0
NCF43,OUT010,390.0
FDC21,OUT035,1912.0
FDL26,OUT013,2480.0
FDT25,OUT010,42.0
NCR30,OUT046,1224.0
DRL23,OUT019,-172.0
NCR05,OUT049,3206.0
NCE19,OUT018,592.0
FDY07,OUT035,868.0
FDB10,OUT017,3848.0
FDP57,OUT013,1696.0
FDU48,OUT019,210.0
FDH48,OUT035,1504.0
FDO33,OUT035,1966.0
NCU29,OUT045,2296.0
FDW35,OUT046,748.0
FDH05,OUT010,1802.0
FDP26,OUT049,1756.0
DRG27,OUT035,806.0
FDQ33,OUT046,2438.0
FDH20,OUT010,-252.0
FDV14,OUT046,1484.0
DRD01,OUT046,974.0
NCI17,OUT049,1604.0
FDF39,OUT010,2322.0
FDX37,OUT046,1646.0
NCX17,OUT035,3794.0
FDN03,OUT013,4016.0
NCS41,OUT010,996.0
FDH34,OUT045,2886.0
NCX53,OUT018,1992.0
FDY31,OUT046,2390.0
FDD20,OUT017,2160.0
FDE51,OUT045,748.0
FDV27,OUT046,1484.0
FDF16,OUT035,2480.0
FDZ02,OUT049,1696.0
NCK05,OUT045,962.0
FDM12,OUT027,4508.0
NCA05,OUT018,2104.0
FDX33,OUT045,2520.0
FDM25,OUT049,2932.0
FDE41,OUT018,1160.0
FDW14,OUT045,1436.0
NCD30,OUT046,1560.0
FDB23,OUT010,1750.0
FDF45,OUT046,1076.0
FDW20,OUT017,2136.0
FDF47,OUT045,3464.0
NCR05,OUT019,1264.0
DRB01,OUT046,2994.0
FDE36,OUT013,2664.0
FDU56,OUT049,3020.0
FDB23,OUT049,3704.0
FDN48,OUT049,1564.0
FDS43,OUT013,2988.0
NCN05,OUT013,2908.0
NCL53,OUT049,2874.0
FDL56,OUT046,1416.0
FDH17,OUT018,1334.0
FDP37,OUT046,2032.0
FDG09,OUT019,1152.0
FDA55,OUT045,3526.0
FDX31,OUT049,3852.0
FDJ41,OUT045,4088.0
DRC24,OUT045,2438.0
FDQ21,OUT035,2096.0
NCT54,OUT045,1430.0
FDH08,OUT049,3740.0
FDY38,OUT018,3444.0
DRM11,OUT010,2218.0
FDG32,OUT049,3564.0
NCH18,OUT046,3882.0
FDI20,OUT035,3470.0
FDA33,OUT018,2080.0
FDN45,OUT013,3516.0
FDT45,OUT010,-964.0
FDR32,OUT035,3776.0
FDA48,OUT017,3600.0
FDN23,OUT017,2476.0
NCR18,OUT035,838.0
FDD45,OUT046,1532.0
FDI22,OUT018,2992.0
FDT09,OUT013,2180.0
DRC24,OUT027,3910.0
FDT39,OUT046,2462.0
FDX28,OUT045,1522.0
FDA50,OUT018,1254.0
FDT33,OUT027,4180.0
FDQ60,OUT049,2052.0
NCM19,OUT018,1506.0
FDF40,OUT046,4002.0
NCI30,OUT035,3968.0
FDK34,OUT049,3860.0
FDA38,OUT027,5244.0
FDT02,OUT045,596.0
FDC11,OUT017,1524.0
FDD08,OUT046,712.0
NCS29,OUT046,4150.0
DRI03,OUT010,926.0
FDK48,OUT035,1324.0
FDM52,OUT049,2484.0
FDP49,OUT035,1106.0
DRA24,OUT046,2688.0
NCJ43,OUT049,2820.0
FDE11,OUT045,2890.0
FDP01,OUT049,2592.0
FDQ59,OUT018,1144.0
FDA43,OUT019,1190.0
FDL14,OUT017,2636.0
FDV50,OUT010,92.0
FDT01,OUT027,4790.0
NCC42,OUT035,2338.0
FDO28,OUT046,1928.0
FDD32,OUT019,-528.0
FDV45,OUT035,3072.0
NCW17,OUT019,132.0
NCJ17,OUT027,2796.0
NCF18,OUT049,3082.0
FDP01,OUT045,2436.0
FDH24,OUT045,2462.0
FDI38,OUT027,4812.0
FDX03,OUT035,916.0
FDY28,OUT046,3422.0
FDN34,OUT018,2488.0
FDJ02,OUT045,2374.0
FDW40,OUT019,376.0
FDX03,OUT017,900.0
FDE17,OUT027,3920.0
FDT58,OUT046,2682.0
FDI38,OUT013,3348.0
FDW22,OUT035,3704.0
FDS15,OUT027,3244.0
NCX06,OUT013,2880.0
DRK47,OUT035,3752.0
FDC23,OUT027,4290.0
FDM56,OUT010,-170.0
FDP21,OUT046,3094.0
FDP58,OUT046,3466.0
FDA27,OUT019,2186.0
FDK41,OUT019,-540.0
NCH42,OUT046,3656.0
FDG29,OUT045,672.0
FDW15,OUT018,2168.0
FDD28,OUT018,704.0
FDQ37,OUT049,3156.0
FDC23,OUT035,2964.0
FDV13,OUT035,1614.0
FDK33,OUT046,3394.0
FDO33,OUT013,1808.0
FDN21,OUT017,2696.0
NCW06,OUT027,4480.0
FDI38,OUT035,3460.0
FDC21,OUT027,3232.0
NCS05,OUT046,2140.0
NCN53,OUT049,712.0
FDV40,OUT010,-652.0
FDG60,OUT017,3808.0
NCY30,OUT027,4338.0
FDM40,OUT045,2176.0
NCO30,OUT046,2926.0
FDK10,OUT046,2954.0
FDM36,OUT045,2742.0
FDN10,OUT013,1892.0
FDM46,OUT018,1210.0
FDX50,OUT049,1880.0
FDP33,OUT045,3958.0
FDO12,OUT045,3046.0
FDC28,OUT013,1776.0
FDO31,OUT045,1320.0
FDX45,OUT035,2574.0
FDV21,OUT049,2072.0
FDH04,OUT049,1624.0
NCG54,OUT013,2664.0
FDO13,OUT046,2616.0
FDA09,OUT027,4322.0
FDC38,OUT017,2244.0
NCO42,OUT046,2312.0
FDL45,OUT049,2084.0
NCK31,OUT013,856.0
FDM39,OUT017,2968.0
FDC22,OUT010,1166.0
FDF46,OUT046,1870.0
FDQ37,OUT045,2990.0
FDH41,OUT010,1474.0
FDQ04,OUT046,702.0
NCQ02,OUT027,4444.0
FDJ57,OUT027,4482.0
NCE07,OUT049,2328.0
FDE56,OUT013,1008.0
FDI20,OUT049,3416.0
FDK36,OUT018,560.0
FDP08,OUT027,4520.0
FDF44,OUT017,2264.0
NCU53,OUT017,2768.0
FDF47,OUT035,3664.0
FDS55,OUT010,484.0
FDZ52,OUT010,-136.0
FDL04,OUT018,1406.0
NCM26,OUT035,2542.0
FDX43,OUT049,2760.0
FDP52,OUT049,3732.0
DRK49,OUT045,654.0
FDE38,OUT013,2636.0
DRF13,OUT035,2442.0
FDK41,OUT010,-548.0
FDJ04,OUT027,3356.0
FDZ44,OUT018,1632.0
FDS11,OUT013,3612.0
FDA55,OUT049,3692.0
NCW53,OUT046,3088.0
FDB49,OUT027,3112.0
FDD23,OUT017,3156.0
NCV42,OUT045,1706.0
NCZ29,OUT018,1744.0
FDQ26,OUT013,1000.0
FDV08,OUT017,820.0
FDC53,OUT049,1720.0
FDV58,OUT010,1206.0
